Codi d'expedient;Codi districte;Nom districte;Codi barri;Nom barri;Codi carrer;Nom carrer;Num postal caption;Descripció dia setmana;Dia setmana;Descripció tipus dia;NK Any;Mes de any;Nom mes;Dia de mes;Hora de dia;Descripció causa vianant;Descripció tipus de vehicle;Descripció model;Descripció marca;Descripció color;Descripció carnet;Antiguitat carnet;Coordenada UTM (Y);Coordenada UTM (X)
2013S004307;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;6 610 671;Dijous;Dj;Laboral;2013;6;Juny;13;14;No és causa del  vianant;Motocicleta;PCX;HONDA;Gris;B;33;4581915,29;425650,85
2013S004309;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;247105;Sota Muralla;50 005;Dijous;Dj;Laboral;2013;6;Juny;13;15;No és causa del  vianant;Motocicleta;UH 125;SUZUKI;Vermell;B;38;4581609,55;431805,78
2013S004310;2;Eixample;7;la Dreta de l'Eixample;18505;Aragó;2 860 286;Dijous;Dj;Laboral;2013;6;Juny;13;14;No és causa del  vianant;Motocicleta;MP3 250;PIAGGIO;Negre;A;25;4582966,03;430434,86
2013S004443;3;Sants-Montjuïc;12;la Marina del Prat Vermell;369408;Zona Franca;70 007;Dimarts;Dm;Laboral;2013;6;Juny;18;9;No és causa del  vianant;Turismo;ZAFIRA;OPEL;Gris;B;26;4578251,2;428609,73
2013S004446;2;Eixample;7;la Dreta de l'Eixample;191204;Mallorca;2 380 238;Dimarts;Dm;Laboral;2013;6;Juny;18;9;No és causa del  vianant;Furgoneta;TOURNEO;FORD;Gris;B;Desconegut;4582873,21;429950,02
2013S001303;2;Eixample;7;la Dreta de l'Eixample;169409;Corts Catalanes;5 960 596;Dimecres;Dc;Laboral;2013;2;Febrer;20;12;No és causa del  vianant;Furgoneta;DOBLO;FIAT;Blau;B;9;4582212,5;430274,27
2013S001305;2;Eixample;7;la Dreta de l'Eixample;144601;Diagonal;3 690 369;Dimecres;Dc;Laboral;2013;2;Febrer;20;14;No és causa del  vianant;Taxi;MEGANE;RENAULT;Groc;BTP;9;4583377,32;430085,08
2013S001436;2;Eixample;10;Sant Antoni;285807;Rocafort;310 031;Diumenge;Dg;Laboral;2013;2;Febrer;24;20;Creuar per fora pas de vianants;Turismo;407;PEUGEOT;Gris;B;17;4581090,89;429594,62
2013S001445;6;Gràcia;31;la Vila de Gràcia;310802;Sant Salvador;1 230 123;Dilluns;Dl;Laboral;2013;2;Febrer;25;12;No és causa del  vianant;Camión <= 3,5 Tm;Daily;IVECO FIAT;Blau;B;9;4584660,36;429571,85
2013S001445;6;Gràcia;31;la Vila de Gràcia;310802;Sant Salvador;1 230 123;Dilluns;Dl;Laboral;2013;2;Febrer;25;12;No és causa del  vianant;Ciclomotor;LIBERTY 50;PIAGGIO;Blau;Llicència;14;4584660,36;429571,85
2013S002528;10;Sant Martí;68;el Poblenou;42306;Bilbao;0031X0031X;Dilluns;Dl;Laboral;2013;4;Abril;8;19;No és causa del  vianant;Motocicleta;YBR 125;YAMAHA;Vermell;B;7;4583847,92;433642,07
2013S002531;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;6 430 643;Dimarts;Dm;Laboral;2013;4;Abril;9;9;No és causa del  vianant;Turismo;TOURAN;VOLKSWAGEN;Gris;B;26;4582192,05;426498,61
2013S002533;2;Eixample;7;la Dreta de l'Eixample;191204;Mallorca;0347B0347B;Dimarts;Dm;Laboral;2013;4;Abril;9;10;Creuar per fora pas de vianants;Autobús;491;IVECO FIAT;Vermell;D;7;4583737,08;430789,1
2013S002534;2;Eixample;7;la Dreta de l'Eixample;148307;Gràcia;730 073;Dimarts;Dm;Laboral;2013;4;Abril;9;10;No és causa del  vianant;Turismo;XSARA PICASSO;CITROEN;Negre;B;24;4582989,29;430093,32
2013S002652;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;44800;Bonanova;0015X0015X;Divendres;Dv;Laboral;2013;4;Abril;12;18;No és causa del  vianant;Turismo;POLO;VOLKSWAGEN;Altres;B;17;4584448,03;427683,85
2013S002653;2;Eixample;7;la Dreta de l'Eixample;169409;Corts Catalanes;6 310 631;Divendres;Dv;Laboral;2013;4;Abril;12;21;No és causa del  vianant;Motocicleta;SH 100;HONDA;Blau;B;14;4582744,69;430743,87
2013S002781;2;Eixample;7;la Dreta de l'Eixample;309406;Sant Pere;180 018;Dijous;Dj;Laboral;2013;4;Abril;18;10;No és causa del  vianant;Camión <= 3,5 Tm;CABSTAR;NISSAN;Blanc;B;24;4582424,95;430873,48
2013S001825;10;Sant Martí;64;el Camp de l'Arpa del Clot;346402;Trinxant;1 120 112;Diumenge;Dg;Laboral;2013;3;Març;10;22;No és causa del  vianant;Turismo;MERIVA;OPEL;Negre;Desconegut;Desconegut;4585522,65;431836,29
2013S001827;9;Sant Andreu;57;la Trinitat Vella;251805;Peníscola;0008B0008B;Dilluns;Dl;Laboral;2013;3;Març;11;4;No és causa del  vianant;Turismo;A3;AUDI;Gris;Desconegut;Desconegut;4589558,57;432408,01
2013S001828;1;Ciutat Vella;2;el Barri Gòtic;164802;Jaume I;50 005;Dilluns;Dl;Laboral;2013;3;Març;11;8;No és causa del  vianant;Furgoneta;JUMPER;CITROEN;Groc;B;18;4581819,41;431331,4
2013S001958;2;Eixample;9;la Nova Esquerra de l'Eixample;110803;Entença;1 390 139;Divendres;Dv;Laboral;2013;3;Març;15;9;No és causa del  vianant;Turismo;INSIGNIA;OPEL;Gris;B;17;4581712,62;428800,07
2013S001960;2;Eixample;9;la Nova Esquerra de l'Eixample;110803;Entença;1 390 139;Divendres;Dv;Laboral;2013;3;Març;15;7;No és causa del  vianant;Motocicleta;FORESIGHT 250 FES;HONDA;Blau;A;19;4581712,62;428800,07
2013S002084;6;Gràcia;28;Vallcarca i els Penitents;701502;B-20 (Besòs);1010000;Dimecres;Dc;Laboral;2013;3;Març;20;8;Desobeir el senyal del semàfor;Turismo;MERIVA;OPEL;Blau;B;47;4585983,89;428233,68
2013S004708;2;Eixample;6;la Sagrada Família;238400;Padilla;1 900 190;Divendres;Dv;Laboral;2013;6;Juny;28;14;No és causa del  vianant;Ciclomotor;ZIP AIRE;PIAGGIO;Blau;B;16;4584012,23;431639,22
2013S004714;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;198203;Marquès de l'Argentera;10 001;Divendres;Dv;Laboral;2013;6;Juny;21;13;No és causa del  vianant;Camión > 3,5 Tm;19362FLT;MAN;Verd;C;12;4581836,63;431836,96
2013S004837;9;Sant Andreu;60;Sant Andreu;4205;Agustí i Milà;400 040;Dimecres;Dc;Laboral;2013;7;Juliol;3;19;No és causa del  vianant;Turismo;XSARA;CITROEN;Gris;B;34;4587938,5;432222,61
2013S004839;2;Eixample;7;la Dreta de l'Eixample;89004;Consell de Cent;3 490 351;Dimecres;Dc;Laboral;2013;7;Juliol;3;19;No és causa del  vianant;Turismo;OCTAVIA;SKODA;Gris;B;38;4582706,54;430321,87
2013S004971;2;Eixample;7;la Dreta de l'Eixample;247659;Pau Claris;1 470 147;Dilluns;Dl;Laboral;2013;7;Juliol;8;20;No és causa del  vianant;Turismo;FORTWO;SMART;Negre;B;19;4583059,76;430284,4
2013S004972;2;Eixample;8;l'Antiga Esquerra de l'Eixample;223606;Muntaner;1 120 112;Dilluns;Dl;Laboral;2013;7;Juliol;8;21;No és causa del  vianant;Motocicleta;FMX 650;HONDA;Negre;Desconegut;Desconegut;4582521,2;429536,75
2013S000507;2;Eixample;8;l'Antiga Esquerra de l'Eixample;363809;Villarroel;1 720 174;Dimarts;Dm;Laboral;2013;1;Gener;22;12;No és causa del  vianant;Furgoneta;TRANSIT;FORD;Blanc;B;25;4582625,36;429060,1
2013S000508;9;Sant Andreu;63;Navas;209900;Meridiana;0231B0231B;Dimarts;Dm;Laboral;2013;1;Gener;22;15;No és causa del  vianant;Ciclomotor;VITALITY;KYMCO;Negre;AM;5;4585715,74;432116,4
2013S000353;2;Eixample;9;la Nova Esquerra de l'Eixample;100800;Diputació;0045B0045B;Dimecres;Dc;Laboral;2013;1;Gener;16;15;No és causa del  vianant;Turismo;FR-V;HONDA;Gris;B;14;4581444,52;429225,28
2013S000354;2;Eixample;8;l'Antiga Esquerra de l'Eixample;350308;València;2 260 226;Dimecres;Dc;Laboral;2013;1;Gener;16;15;No és causa del  vianant;Ciclomotor;VESPA;PIAGGIO;Vermell;B;19;4582596,24;429859,11
2013S000482;2;Eixample;7;la Dreta de l'Eixample;32700;Balmes;1 520 152;Dilluns;Dl;Laboral;2013;1;Gener;21;15;No és causa del  vianant;Motocicleta;NHX 110;HONDA;Vermell;B;9;4583093,03;429541,24
2013S000482;2;Eixample;7;la Dreta de l'Eixample;32700;Balmes;1 520 152;Dilluns;Dl;Laboral;2013;1;Gener;21;15;No és causa del  vianant;Turismo;FORTWO;SMART;Vermell;B;24;4583093,03;429541,24
2013S000617;3;Sants-Montjuïc;11;el Poble Sec;213409;Miramar;10 013;Divendres;Dv;Laboral;2013;1;Gener;25;13;No és causa del  vianant;Turismo;307;PEUGEOT;Gris;B;2;4579915,12;430788,13
2013S000621;3;Sants-Montjuïc;11;el Poble Sec;178400;Lleida;410 041;Divendres;Dv;Laboral;2013;1;Gener;25;16;No és causa del  vianant;Motocicleta;ER-6N;KAWASAKI;Gris;A;2;4580626,11;429486,58
2013S004379;3;Sants-Montjuïc;11;el Poble Sec;198804;Paral·lel;0115B0115B;Dissabte;Ds;Laboral;2013;6;Juny;15;21;No és causa del  vianant;Turismo;XSARA PICASSO;CITROEN;Gris;B;25;4580909,14;429928,08
2013S004382;4;Les Corts;19;les Corts;144601;Diagonal;5 790 587;Diumenge;Dg;Laboral;2013;6;Juny;16;3;No és causa del  vianant;Turismo;GOLF;VOLKSWAGEN;Gris;B;2;4582525,23;427556,27
2013S004039;2;Eixample;8;l'Antiga Esquerra de l'Eixample;32700;Balmes;0167B0167B;Dimarts;Dm;Laboral;2013;6;Juny;4;8;No és causa del  vianant;Motocicleta;BURGMAN;SUZUKI;Blanc;A2;3;4583163,71;429442,56
2013S004040;2;Eixample;7;la Dreta de l'Eixample;169409;Corts Catalanes;99 999 999;Dimarts;Dm;Laboral;2013;6;Juny;4;8;No és causa del  vianant;Motocicleta;R 850 R;BMW;Gris;A;40;4582516,07;430558,51
2013S004184;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;701266;Litoral (Llobregat);640000;Dissabte;Ds;Laboral;2013;6;Juny;8;12;No és causa del  vianant;Motocicleta;DINK 125;KYMCO;Gris;B;5;4584049,57;434443,92
2013S005008;2;Eixample;7;la Dreta de l'Eixample;148307;Gràcia;750 075;Dimecres;Dc;Laboral;2013;7;Juliol;10;9;No és causa del  vianant;Ciclomotor;50 ENDSM;H.R.D.;Blau;AM;1;4583030,02;430055,88
2013S005147;3;Sants-Montjuïc;11;el Poble Sec;701266;Litoral (Llobregat);1360000;Dilluns;Dl;Laboral;2013;7;Juliol;15;15;No és causa del  vianant;Turismo;ML 270;MERCEDES;Gris;B;10;4579036,34;430077,91
2013S005148;6;Gràcia;31;la Vila de Gràcia;206403;Gran de Gràcia;1 880 188;Dilluns;Dl;Laboral;2013;7;Juliol;15;14;No és causa del  vianant;Motocicleta;LIBERTY 125;PIAGGIO;Gris;A;23;4584052,63;429247,36
2013S005149;3;Sants-Montjuïc;11;el Poble Sec;198804;Paral·lel;250 027;Dilluns;Dl;Laboral;2013;7;Juliol;15;16;Creuar per fora pas de vianants;Motocicleta;SH 125;HONDA;Blanc;B;16;4580869,71;431002,83
2013S005277;4;Les Corts;20;la Maternitat i Sant Ramon;66508;Carles III;0107B0107B;Divendres;Dv;Laboral;2013;7;Juliol;19;14;No és causa del  vianant;Turismo;CORSA;OPEL;Verd;B;21;4582376,24;427098,91
2013S005278;1;Ciutat Vella;3;la Barceloneta;701266;Litoral (Llobregat);920000;Divendres;Dv;Laboral;2013;7;Juliol;19;15;No és causa del  vianant;Tractocamión;440;IVECO FIAT;Blanc;E C;32;4582010,13;432533,5
2013S002656;3;Sants-Montjuïc;11;el Poble Sec;116402;Estadi;300 038;Divendres;Dv;Laboral;2013;4;Abril;12;19;No és causa del  vianant;Turismo;AVENSIS;TOYOTA;Negre;Desconegut;Desconegut;4579967,75;429069,57
2013S001600;2;Eixample;7;la Dreta de l'Eixample;286504;Roger de Flor;1 430 143;Divendres;Dv;Laboral;2013;3;Març;1;17;No és causa del  vianant;Taxi;Altea;SEAT;Altres;BTP;2;4583395,31;431081,65
2013S001602;2;Eixample;8;l'Antiga Esquerra de l'Eixample;245802;París;1 490 149;Divendres;Dv;Laboral;2013;3;Març;1;16;No és causa del  vianant;Motocicleta;Dylan 125;HONDA;Vermell;B;29;4582772,9;429052,38
2013S004576;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;146902;Glòries Catalanes;360 036;Dissabte;Ds;Laboral;2013;6;Juny;22;16;No és causa del  vianant;Turismo;FR-V;HONDA;Negre;B;23;4583969,65;432163,26
2013S001841;3;Sants-Montjuïc;11;el Poble Sec;701266;Litoral (Llobregat);0013S0000;Dilluns;Dl;Laboral;2013;3;Març;11;14;No és causa del  vianant;Turismo;FIESTA;FORD;Blanc;B;50;4578637,35;429738,8
2013S002103;10;Sant Martí;64;el Camp de l'Arpa del Clot;191204;Mallorca;5 180 518;Dimecres;Dc;Laboral;2013;3;Març;20;15;No és causa del  vianant;Motocicleta;GSR 600;SUZUKI;Gris;A;4;4584558,04;431675,33
2013S002103;10;Sant Martí;64;el Camp de l'Arpa del Clot;191204;Mallorca;5 180 518;Dimecres;Dc;Laboral;2013;3;Març;20;15;No és causa del  vianant;Motocicleta;SH 125;HONDA;Negre;B;17;4584558,04;431675,33
2013S002787;2;Eixample;7;la Dreta de l'Eixample;335100;Tetuan;350 035;Dijous;Dj;Laboral;2013;4;Abril;18;14;No és causa del  vianant;Turismo;TUCSON;HYUNDAI;Gris;B;22;4583219,68;431229,48
2013S003056;3;Sants-Montjuïc;13;la Marina de Port;124706;Ferrocarrils Catalans;0012C0012C;Dissabte;Ds;Laboral;2013;4;Abril;27;13;No és causa del  vianant;Turismo;XSARA;CITROEN;Gris;B;5;4579350,12;428376,2
2013S002087;2;Eixample;7;la Dreta de l'Eixample;144601;Diagonal;4 070 407;Dimecres;Dc;Laboral;2013;3;Març;20;10;No és causa del  vianant;Turismo;207;PEUGEOT;Gris;B;3;4583191,22;429512,9
2013S002088;2;Eixample;10;Sant Antoni;349706;Comte d'Urgell;410 041;Dimecres;Dc;Laboral;2013;3;Març;20;11;No és causa del  vianant;Motocicleta;NEXUS;GILERA;Blanc;A;10;4581587,29;429851,08
2013S002221;4;Les Corts;19;les Corts;144601;Diagonal;5 430 543;Dilluns;Dl;Laboral;2013;3;Març;25;11;No és causa del  vianant;Motocicleta;SYMPHONY;SYM;Negre;A1;1;4582651,53;427951,34
2013S002224;8;Nou Barris;50;les Roquetes;120807;Favència;0151X0151X;Dilluns;Dl;Laboral;2013;3;Març;25;13;No és causa del  vianant;Turismo;M3;BMW;Blanc;Desconegut;Desconegut;4588612,89;431005,6
2013S000092;2;Eixample;7;la Dreta de l'Eixample;169409;Corts Catalanes;99 999 999;Dissabte;Ds;Laboral;2013;1;Gener;5;20;No és causa del  vianant;Turismo;A4;AUDI;Negre;B;38;4582516,07;430558,51
2013S000098;10;Sant Martí;67;la Vila Olímpica del Poblenou;701266;Litoral (Llobregat);840000;Diumenge;Dg;Laboral;2013;1;Gener;6;14;No és causa del  vianant;Turismo;ASTRA;OPEL;Gris;B;3;4582556,54;433114,82
2013S000223;9;Sant Andreu;62;el Congrés i els Indians;140407;Garcilaso;1 750 175;Dijous;Dj;Laboral;2013;1;Gener;10;20;No és causa del  vianant;Turismo;Q7;AUDI;Blanc;B;26;4586276,06;431689,21
2013S000223;9;Sant Andreu;62;el Congrés i els Indians;140407;Garcilaso;1 750 175;Dijous;Dj;Laboral;2013;1;Gener;10;20;No és causa del  vianant;Ciclomotor;SV 50;PEUGEOT;Verd;Desconegut;Desconegut;4586276,06;431689,21
2013S000243;4;Les Corts;19;les Corts;320704;Sarrià;660 066;Divendres;Dv;Laboral;2013;1;Gener;11;13;No és causa del  vianant;Turismo;SERIE 1;BMW;Gris;B;9;4582739,77;428214,1
2013S000247;10;Sant Martí;68;el Poblenou;181608;Roc Boronat;790 079;Divendres;Dv;Laboral;2013;1;Gener;11;16;No és causa del  vianant;Motocicleta;VESPA;PIAGGIO;Altres;B;5;4583727,95;433002,3
2013S000373;7;Horta-Guinardó;43;Horta;701267;Dalt (Besòs);1220000;Dijous;Dj;Laboral;2013;1;Gener;17;7;No és causa del  vianant;Turismo;SAXO;CITROEN;Verd;B;5;4587869,53;429121,81
2013S000373;7;Horta-Guinardó;43;Horta;701267;Dalt (Besòs);1220000;Dijous;Dj;Laboral;2013;1;Gener;17;7;No és causa del  vianant;Turismo;TOLEDO;SEAT;Blau;B;11;4587869,53;429121,81
2013S000377;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;318804;Santaló;1 230 125;Dijous;Dj;Laboral;2013;1;Gener;17;13;No és causa del  vianant;Turismo;IBIZA;SEAT;Vermell;B;5;4583635,86;428303,76
2013S003669;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;28000;Augusta;2 490 249;Dimecres;Dc;Laboral;2013;5;Maig;22;14;No és causa del  vianant;Ciclomotor;LIBERTY 50;PIAGGIO;Vermell;B;4;4583467,55;427750,96
2013S003670;2;Eixample;7;la Dreta de l'Eixample;148307;Gràcia;730 073;Dimecres;Dc;Laboral;2013;5;Maig;22;16;No és causa del  vianant;Turismo;560;BMW;Negre;B;21;4582989,29;430093,32
2013S003673;5;Sarrià-Sant Gervasi;23;Sarrià;37350;J. V. Foix;370 037;Dimecres;Dc;Laboral;2013;5;Maig;22;18;No és causa del  vianant;Furgoneta;DOBLO;FIAT;Blanc;B;9;4583252,95;426513,08
2013S003805;8;Nou Barris;50;les Roquetes;701267;Dalt (Besòs);1440000;Dilluns;Dl;Laboral;2013;5;Maig;27;10;No és causa del  vianant;Turismo;Desconegut;Desconegut;Vermell;Desconegut;Desconegut;4588664,63;431152,87
2013S004508;4;Les Corts;20;la Maternitat i Sant Ramon;65200;Cardenal Reig;60 006;Dijous;Dj;Laboral;2013;6;Juny;20;8;No és causa del  vianant;Motocicleta;SH 100;HONDA;Vermell;B;22;4581139,86;426019,47
2013S004509;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;50202;Brusi;560 056;Dijous;Dj;Laboral;2013;6;Juny;20;8;No és causa del  vianant;Motocicleta;SWYN 125;HONDA;Gris;B;7;4583811,24;428705,37
2013S004510;7;Horta-Guinardó;43;Horta;700651;Estatut de Catalunya;0073X0073X;Dijous;Dj;Laboral;2013;6;Juny;20;10;No és causa del  vianant;Turismo;TIIDA;NISSAN;Gris;B;21;4587804,37;429316,35
2013S004512;2;Eixample;9;la Nova Esquerra de l'Eixample;361406;Viladomat;1 750 177;Dijous;Dj;Laboral;2013;6;Juny;20;8;No és causa del  vianant;Taxi;Altea;SEAT;Negre;BTP;28;4581809,68;429262,36
2013S004642;2;Eixample;9;la Nova Esquerra de l'Eixample;110803;Entença;0176B0176B;Dimecres;Dc;Laboral;2013;6;Juny;26;12;No és causa del  vianant;Motocicleta;Desconegut;Desconegut;Desconegut;Desconegut;Desconegut;4581929,29;428622,73
2013S004322;2;Eixample;7;la Dreta de l'Eixample;350308;València;3 520 352;Dijous;Dj;Laboral;2013;6;Juny;13;19;No és causa del  vianant;Motocicleta;AGILITY 125;KYMCO;Negre;B;11;4583399,61;430678,23
2013S004323;9;Sant Andreu;59;el Bon Pastor;264308;Potosí;360 036;Dijous;Dj;Laboral;2013;6;Juny;13;20;No és causa del  vianant;Ciclomotor;FIGHTER;PEUGEOT;Negre;AM;5;4588476,99;433695,72
2013S004452;2;Eixample;5;el Fort Pienc;76807;Sardenya;2 250 227;Dimarts;Dm;Laboral;2013;6;Juny;18;11;No és causa del  vianant;Turismo;CORSA;OPEL;Groc;B;39;4583716,47;431328,45
2013S004585;8;Nou Barris;44;Vilapicina i la Torre Llobeta;113302;Escultor Llimona;540 054;Divendres;Dv;Laboral;2013;6;Juny;21;23;No és causa del  vianant;Turismo;POLO;VOLKSWAGEN;Blanc;B;21;4586787,82;430515,63
2013S001849;10;Sant Martí;70;el Besòs i el Maresme;165601;Jaume Huguet;810 081;Dilluns;Dl;Laboral;2013;3;Març;11;17;No és causa del  vianant;Turismo;XSARA;CITROEN;Gris;B;3;4585811,45;434488,04
2013S001853;2;Eixample;7;la Dreta de l'Eixample;144601;Diagonal;3 760 378;Dilluns;Dl;Laboral;2013;3;Març;11;20;No és causa del  vianant;Ciclomotor;SR 50;APRILIA;Negre;B;4;4583606,65;430637,37
2013S001855;6;Gràcia;28;Vallcarca i els Penitents;279600;República Argentina;2 560 256;Dilluns;Dl;Laboral;2013;3;Març;11;21;No és causa del  vianant;Turismo;LEON;SEAT;Blanc;B;10;4585180,97;428156,07
2013S002658;5;Sarrià-Sant Gervasi;23;Sarrià;62507;Capità Arenas;660 066;Divendres;Dv;Laboral;2013;4;Abril;12;22;No és causa del  vianant;Turismo;GOLF;VOLKSWAGEN;Negre;B;15;4583078,93;426924,68
2013S002790;2;Eixample;8;l'Antiga Esquerra de l'Eixample;320704;Sarrià;80 008;Dijous;Dj;Laboral;2013;4;Abril;18;15;No és causa del  vianant;Turismo;GOLF;VOLKSWAGEN;Negre;B;25;4582633,36;428713,52
2013S002797;7;Horta-Guinardó;43;Horta;701268;Dalt (Llobregat);1280000;Dijous;Dj;Laboral;2013;4;Abril;18;17;No és causa del  vianant;Motocicleta;NSR 125 R;HONDA;Desconegut;A;3;4588056,11;429689,7
2013S002139;6;Gràcia;28;Vallcarca i els Penitents;34807;Baró de la Barre;10 001;Divendres;Dv;Laboral;2013;3;Març;22;11;No és causa del  vianant;Ciclomotor;Vision;HONDA;Blau;Llicència;2;4585294,92;428599,11
2013S003046;9;Sant Andreu;62;el Congrés i els Indians;274505;Ramon Albó;0002B0002B;Dissabte;Ds;Laboral;2013;4;Abril;27;1;No és causa del  vianant;Motocicleta;TOP HEROISM 125;KYMCO;Negre;B;25;4586374,59;431366,43
2013S001730;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;332204;Tavern;10 001;Dijous;Dj;Laboral;2013;3;Març;7;15;No és causa del  vianant;Turismo;MEGANE;RENAULT;Gris;B;40;4583481,99;428669,14
2013S001731;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;701266;Litoral (Llobregat);660000;Dijous;Dj;Laboral;2013;3;Març;7;17;No és causa del  vianant;Furgoneta;INTERSTAR;NISSAN;Blanc;B;3;4583908,15;434299,84
2013S001731;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;701266;Litoral (Llobregat);660000;Dijous;Dj;Laboral;2013;3;Març;7;17;No és causa del  vianant;Turismo;GOLF;VOLKSWAGEN;Blau;B;11;4583908,15;434299,84
2013S001733;2;Eixample;6;la Sagrada Família;197302;Marina;2 350 235;Dijous;Dj;Laboral;2013;3;Març;7;14;No és causa del  vianant;Turismo;GOLF;VOLKSWAGEN;Blanc;B;12;4583973,74;431286,65
2013S001872;2;Eixample;7;la Dreta de l'Eixample;169409;Corts Catalanes;6 420 642;Dimarts;Dm;Laboral;2013;3;Març;12;13;No és causa del  vianant;Camión <= 3,5 Tm;ATLEON 110;NISSAN;Blau;B;15;4582591,37;430661,49
2013S001012;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;187105;Madrazo;990 099;Dissabte;Ds;Laboral;2013;2;Febrer;9;18;No és causa del  vianant;Turismo;LEON;SEAT;Groc;B;9;4583554,73;428781,81
2013S001014;3;Sants-Montjuïc;13;la Marina de Port;169409;Corts Catalanes;0156V0156V;Dissabte;Ds;Laboral;2013;2;Febrer;9;19;No és causa del  vianant;Motocicleta;YP 250;YAMAHA;Altres;A;12;4579963,45;427978,22
2013S001154;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;23403;Aribau;2 300 240;Dijous;Dj;Laboral;2013;2;Febrer;14;18;No és causa del  vianant;Turismo;CORDOBA;SEAT;Blau;B;25;4583218,16;429042,11
2013S001161;6;Gràcia;28;Vallcarca i els Penitents;158107;Vallcarca;0107X0107X;Dijous;Dj;Laboral;2013;2;Febrer;14;20;No és causa del  vianant;Motocicleta;GS 500 E;SUZUKI;Negre;A;7;4585000,65;428648,14
2013S001283;9;Sant Andreu;60;Sant Andreu;78700;Cinca;690 069;Dimarts;Dm;Laboral;2013;2;Febrer;19;18;No és causa del  vianant;Camión > 3,5 Tm;EURORIDER;IVECO FIAT;Blanc;C;8;4588193,58;432577,69
2013S001285;2;Eixample;7;la Dreta de l'Eixample;148307;Gràcia;380 040;Dimarts;Dm;Laboral;2013;2;Febrer;19;18;No és causa del  vianant;Taxi;ALHAMBRA;SEAT;Groc;BTP;17;4582722;430423,22
2013S003891;3;Sants-Montjuïc;12;la Marina del Prat Vermell;370203;Número 3 Zona Franca;750 075;Dijous;Dj;Laboral;2013;5;Maig;30;6;No és causa del  vianant;Turismo;LACETTI;CHEVROLET;Negre;B;5;4576592,91;427308,93
2013S003893;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;6 390 639;Dijous;Dj;Laboral;2013;5;Maig;30;8;No és causa del  vianant;Motocicleta;MT 01;YAMAHA;Gris;A;6;4582241,22;426650,08
2013S003893;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;6 390 639;Dijous;Dj;Laboral;2013;5;Maig;30;8;No és causa del  vianant;Motocicleta;SYMPHONY;SYM;Gris;A;22;4582241,22;426650,08
2013S000644;7;Horta-Guinardó;36;la Font d'en Fargues;121005;Frederic Rahola;30 003;Dissabte;Ds;Laboral;2013;1;Gener;26;17;No és causa del  vianant;Turismo;CORDOBA;SEAT;Gris;Desconegut;Desconegut;4586744,62;430328,35
2013S000645;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;32700;Balmes;0170B0170B;Dissabte;Ds;Laboral;2013;1;Gener;26;18;No és causa del  vianant;Turismo;LAGUNA;RENAULT;Verd;B;4;4583228,71;429410,06
2013S000648;6;Gràcia;31;la Vila de Gràcia;306306;Sant Lluís;550 055;Dissabte;Ds;Laboral;2013;1;Gener;26;21;No és causa del  vianant;Motocicleta;LIBERTY 125;PIAGGIO;Negre;B;7;4584340,18;429933,07
2013S000919;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;32700;Balmes;3 960 396;Dimecres;Dc;Laboral;2013;2;Febrer;6;11;No és causa del  vianant;Turismo;IBIZA;SEAT;Blanc;B;13;4584379,12;428149,9
2013S004586;5;Sarrià-Sant Gervasi;23;Sarrià;188403;Manuel de Falla;330 035;Diumenge;Dg;Laboral;2013;6;Juny;23;14;No és causa del  vianant;Turismo;TIGUAN;VOLKSWAGEN;Gris;B;54;4583139,38;427101,04
2013S004590;1;Ciutat Vella;2;el Barri Gòtic;701266;Litoral (Llobregat);1020000;Diumenge;Dg;Laboral;2013;6;Juny;23;19;No és causa del  vianant;Taxi;ALMERA;NISSAN;Altres;BTP;5;4581498,83;431680,73
2013S003252;10;Sant Martí;73;la Verneda i la Pau;195409;Maresme;2 320 232;Dissabte;Ds;Laboral;2013;5;Maig;4;22;No és causa del  vianant;Motocicleta;LIBERTY 125;PIAGGIO;Altres;A1;2;4585965,71;433648,9
2013S003257;2;Eixample;7;la Dreta de l'Eixample;169409;Corts Catalanes;6 180 618;Diumenge;Dg;Laboral;2013;5;Maig;5;7;Creuar per fora pas de vianants;Autobús;Desconegut;SCANIA;Blau;D;31;4582348,02;430412,94
